state,year,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note
Tennessee,2021,,0.23775608,0.20262751,0.46973321,0.54269639,0.96781144,0.70729808,0.8144125,0.63851294,0.29398371,0.21819696,0.57709815,0.09971945,0.08628636,0.07312079,0.16764586,0.14654822,0.37906211,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Tennessee,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Tennessee,2023,,0.3318289,0.284347,0.5515529,0.5679,0.9723037,0.7241819,0.7789659,0.6182502,0.3082447,0.1516561,0.4883458,0.1161458,0.0735671,0.1014408,0.2602342,0.2084502,0.4110731,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Texas,2000,-0.5818308,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2001,-0.7534392,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2002,-0.77420306,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2003,-0.85452443,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2004,-0.92546904,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2005,-1.2610483,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2006,-1.3473037,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2007,-1.1911932,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2008,-0.9975087,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2009,-1.0519857,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2010,-1.0202223,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Texas,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2017,,0.28355079,0.22931262,0.4927223,0.47314033,0.97743025,0.71468914,0.8553437,0.7037055,0.2889989,0.2322091,0.440093,0.07519,0.0687786,0.0857338,0.1921837,0.1036572,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Texas,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2019,,0.2644603,0.20744991,0.45308303,0.47418898,0.97863206,0.65271373,0.81394021,0.66726232,0.26845558,0.17633976,0.42000637,0.06773443,0.07040246,0.07871978,0.16734058,0.09722599,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Texas,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2021,,0.2128469,0.18795944,0.4551093,0.48552133,0.95992485,0.64774054,0.82490518,0.65147912,0.24876826,0.22246954,0.48671459,0.0663547,0.07067575,0.06482033,0.15190794,0.12665445,0.33830641,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Texas,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Texas,2023,,0.2738269,0.2044866,0.4384869,0.49129,0.9565592,0.6459371,0.7859128,0.6006342,0.2463664,0.1715438,0.4576804,0.0570107,0.051854,0.0791394,0.1776895,0.1319997,0.3934396,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Utah,2000,0.009048354,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2001,-0.08471826,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2002,-0.24790029,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2003,-0.15326557,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2004,-0.51329786,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2005,-0.3103042,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2006,-0.55816495,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2007,-0.3999992,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2008,-0.27435744,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2009,0.25611335,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2010,0.31721333,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Utah,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2017,,0.50969348,0.41953996,0.66941806,0.70363828,0.9775832,0.84547491,0.8811478,0.7860269,0.4592777,0.2586626,0.4925556,0.1538138,0.0751104,0.1563287,0.3960949,0.1615161,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Utah,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2019,,0.49453704,0.40662419,0.65662623,0.67806548,0.96948292,0.78067726,0.86533561,0.70444273,0.38570659,0.24768822,0.57723326,0.13614878,0.07512365,0.16771178,0.44901182,0.19410074,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Utah,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2021,,0.40650805,0.33546438,0.53005333,0.61609042,0.96936793,0.77533926,0.81883691,0.74409432,0.34787177,0.22641214,0.56056236,0.12735478,0.07338883,0.09559957,0.3577914,0.15137233,0.38535261,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Utah,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Utah,2023,,0.4661194,0.3933898,0.6410881,0.6817361,0.9832588,0.8180663,0.8090716,0.7646702,0.3957297,0.1735198,0.5441481,0.1418848,0.072068,0.1187479,0.4413279,0.2394328,0.4543541,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Vermont,2000,0.73177207,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2001,0.9880942,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2002,0.76866895,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2003,0.68329537,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2004,1.0704141,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2005,1.4453294,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2006,1.6511856,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2007,1.7123901,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2008,1.8957534,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2009,2.3227134,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2010,2.4001427,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Vermont,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2017,,0.35954719,0.3332333,0.53566262,0.58031206,0.97386483,0.80734887,0.8858773,0.7601987,0.3935012,0.2501562,0.6554143,0.2162509,0.1555439,0.1929655,0.2583618,0.2258037,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Vermont,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2019,,0.37443867,0.38914443,0.53998473,0.60205374,0.98078803,0.7802387,0.87135805,0.68531001,0.35723737,0.20240732,0.62869579,0.20792276,0.14654795,0.23735051,0.37027842,0.23073043,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Vermont,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2021,,0.290653,0.32740307,0.49989359,0.63920201,0.97240802,0.77943676,0.88200491,0.71524505,0.41450306,0.21728314,0.70499443,0.1845068,0.15088549,0.17398025,0.31825944,0.2519551,0.33990479,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Vermont,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Vermont,2023,,0.4051264,0.4132962,0.5727212,0.6508214,0.9941559,0.7619868,0.9031035,0.7863122,0.3872162,0.1588721,0.6756558,0.203031,0.0994888,0.2330995,0.3252136,0.3084578,0.4199435,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Virginia,2000,0.1408226,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2001,0.061628576,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2002,0.28804556,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2003,-0.018298075,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2004,-0.17845981,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2005,-0.08923396,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2006,0.19790821,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2007,0.37618557,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2008,0.4551885,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2009,0.6415911,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2010,0.65172833,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Virginia,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2017,,0.34020613,0.27521158,0.52455504,0.49742657,0.96139291,0.75055662,0.8680785,0.7137643,0.3229762,0.1924429,0.4838263,0.1237312,0.075315,0.0977214,0.1834718,0.1457929,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Virginia,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2019,,0.35366721,0.30250949,0.55912682,0.48146538,0.98721248,0.69555365,0.88504129,0.70918224,0.3127878,0.22531882,0.50829622,0.09026234,0.08889914,0.08937929,0.20774574,0.14826056,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Virginia,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2021,,0.27208991,0.28817351,0.54768399,0.49724082,0.96650595,0.72853586,0.84437627,0.74437456,0.32962761,0.16892608,0.58310232,0.0790789,0.08776334,0.08577477,0.18104717,0.17284926,0.37167871,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Virginia,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Virginia,2023,,0.3155414,0.283081,0.55207,0.5699173,0.9894898,0.7365952,0.8466598,0.6810898,0.298557,0.1360498,0.5829573,0.0908289,0.0734808,0.0923398,0.2311199,0.159253,0.4362632,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Washington,2000,0.41700017,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2001,0.43172154,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2002,0.28917387,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2003,0.37622198,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2004,0.62397105,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2005,1.128882,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2006,1.1850698,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2007,1.1739464,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2008,1.141642,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2009,1.6215855,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2010,1.6486219,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Washington,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2017,,0.35721673,0.31305995,0.55678989,0.56416554,0.98708823,0.82270107,0.9223874,0.7777735,0.3544838,0.2528073,0.6018788,0.1653812,0.1125872,0.10854,0.2472519,0.2062498,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Washington,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2019,,0.33785217,0.28392321,0.5484721,0.59256387,0.99402094,0.76437405,0.91795818,0.75615729,0.30898826,0.22626278,0.619108,0.13006457,0.09547278,0.12481666,0.22386508,0.22414583,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Washington,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2021,,0.2500719,0.25031009,0.55075731,0.55298272,0.97476255,0.70599297,0.8905008,0.74895284,0.31946386,0.23224895,0.5824585,0.12023178,0.14065572,0.09722524,0.17373941,0.27665289,0.34713623,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Washington,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Washington,2023,,0.3276137,0.2944386,0.5714908,0.5947723,0.9794887,0.7409502,0.8599087,0.7583012,0.3028652,0.1541165,0.5975649,0.1184086,0.0633584,0.0991681,0.2049684,0.2597921,0.490725,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
West Virginia,2000,0.08849693,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2001,-0.17621714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2002,-0.23236248,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2003,-0.11195022,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2004,0.088106915,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2005,0.31319603,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2006,0.18895806,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2007,0.21075204,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2008,0.1836944,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2009,0.32905352,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2010,0.33298165,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
West Virginia,2011,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2012,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2013,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2014,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2015,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2016,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2017,,0.28053959,0.23271217,0.48380494,0.58085837,0.97885919,0.77186454,0.8224452,0.6222341,0.291232,0.1756496,0.5092451,0.1117726,0.0591868,0.0899739,0.2554915,0.1009349,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
West Virginia,2018,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2019,,0.30640192,0.26505539,0.48043591,0.60186232,0.99127583,0.77345021,0.79742018,0.64027888,0.2833348,0.23666114,0.44301564,0.09377404,0.04212432,0.09089285,0.23403606,0.09443884,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
West Virginia,2020,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2021,,0.22355934,0.23594357,0.46182812,0.60490287,0.97436404,0.74619915,0.84094637,0.63554239,0.34065458,0.19077133,0.49619696,0.09339306,0.05547861,0.05434923,0.18468485,0.13103307,0.31019227,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
West Virginia,2022,,,,,,,,,,,,,,,,,,,0,0,0,
West Virginia,2023,,0.2300572,0.1918602,0.3546676,0.5827814,0.9790441,0.7627209,0.7448844,0.6427272,0.3314205,0.1967292,0.5505812,0.081899,0.0480734,0.08347,0.1710217,0.1249714,0.3746538,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wisconsin,2000,0.46716166,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2001,0.68081737,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2002,0.62343127,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2003,0.6498287,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2004,0.69062966,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2005,0.5993298,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2006,0.23054072,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2007,0.22762835,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2008,0.17515145,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2009,0.40498197,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2010,0.40275285,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wisconsin,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2017,,0.37408594,0.35828631,0.57069481,0.59595596,0.9942933,0.81348866,0.9176185,0.760844,0.3808464,0.2215058,0.5663078,0.1298098,0.0857206,0.1139281,0.1968674,0.1907727,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wisconsin,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2019,,0.37484271,0.33630323,0.5882746,0.60900632,0.98272532,0.76549102,0.89165759,0.71457676,0.3377124,0.23022331,0.61111152,0.15056562,0.08243572,0.1267403,0.17942825,0.20591904,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wisconsin,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2021,,0.24925532,0.27928567,0.52519674,0.58418972,0.98804373,0.79364885,0.86720486,0.74707016,0.3553235,0.2215671,0.51449702,0.12751865,0.06852895,0.10047019,0.17942933,0.22760433,0.36968667,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wisconsin,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Wisconsin,2023,,0.3106504,0.267792,0.550543,0.627181,0.9852834,0.7541338,0.8645158,0.697878,0.313785,0.1522664,0.5794364,0.0996882,0.0591043,0.1082654,0.2009177,0.191645,0.4332134,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wyoming,2000,0.86227554,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2001,0.22965744,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2002,0.30973855,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2003,0.2723021,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2004,0.42883873,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2005,0.6518687,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2006,0.48741007,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2007,0.37308255,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2008,0.2031724,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2009,0.33668303,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2010,0.31401068,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Wyoming,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2017,,0.32733457,0.2982759,0.47198548,0.54047354,0.97393244,0.77173237,0.9142519,0.7497049,0.3272776,0.2479386,0.5972273,0.1682236,0.0637668,0.1663834,0.1973124,0.1554067,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wyoming,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2019,,0.3097513,0.33801938,0.49224806,0.52260974,0.98205255,0.69694322,0.88715073,0.7308846,0.29352169,0.29101781,0.58157555,0.18125575,0.06829165,0.16809213,0.23522255,0.20080557,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wyoming,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2021,,0.39200924,0.35972858,0.52176462,0.58529189,0.98036602,0.74791789,0.88264453,0.79398232,0.39822721,0.26241656,0.65805027,0.18192813,0.08891182,0.16094603,0.2941292,0.25759336,0.37488044,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Wyoming,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Wyoming,2023,,0.334568,0.3084228,0.4908455,0.6053988,0.9872379,0.7462429,0.7961796,0.6985625,0.3080138,0.2028714,0.5668076,0.146508,0.0709439,0.1422541,0.2587212,0.2253434,0.3526348,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
